ID Cliente;ID Cidade;Primeiro Nome;Sobrenome;Estado Civil;Gênero;Email;Educação;Ocupação;Tipo Cliente;Nome Empresa;Data Nascimento
10158;443;Robert;Perry;M;M;robert21@adventure-works.com;Bachelors;Professional;Person;;20/04/1959
10159;677;Trevor;Patterson;S;M;trevor10@adventure-works.com;Bachelors;Professional;Person;;19/07/1959
10160;620;Kaitlyn;Rodriguez;M;F;kaitlyn43@adventure-works.com;Graduate Degree;Professional;Person;;09/06/1959
10161;610;April;Xie;M;F;april3@adventure-works.com;Graduate Degree;Professional;Person;;24/11/1959
10162;537;Megan;Johnson;M;F;megan4@adventure-works.com;Bachelors;Professional;Person;;14/03/1958
10163;645;Brooke;Sanchez;S;F;brooke22@adventure-works.com;Bachelors;Professional;Person;;21/11/1958
10164;582;William;Williams;M;M;william18@adventure-works.com;Graduate Degree;Professional;Person;;05/06/1958
10165;610;Troy;Raman;M;M;troy13@adventure-works.com;Graduate Degree;Professional;Person;;08/02/1958
10166;648;Sheila;Gomez;S;F;sheila1@adventure-works.com;Graduate Degree;Management;Person;;03/08/1969
10167;697;Tamara;Yuan;S;F;tamara18@adventure-works.com;Graduate Degree;Management;Person;;15/03/1969
10168;534;Kara;Becker;S;F;kara18@adventure-works.com;Graduate Degree;Management;Person;;11/10/1969
10169;634;Clifford;Chapman;M;M;clifford2@adventure-works.com;Graduate Degree;Management;Person;;22/04/1970
10170;596;Nancy;Arun;M;F;nancy10@adventure-works.com;Bachelors;Professional;Person;;23/08/1970
10171;487;Edwin;Sun;M;M;edwin14@adventure-works.com;Bachelors;Professional;Person;;27/09/1968
10172;680;Christopher;Taylor;S;M;christopher9@adventure-works.com;Bachelors;Professional;Person;;06/02/1968
10173;599;Francisco;Sanchez;M;M;francisco22@adventure-works.com;Bachelors;Professional;Person;;07/05/1968
10174;706;Chad;Yuan;M;M;chad8@adventure-works.com;Bachelors;Professional;Person;;13/11/1967
10175;680;Andre;Smith;M;M;andre8@adventure-works.com;Bachelors;Professional;Person;;13/03/1967
10176;519;Armando;Gomez;S;M;armando1@adventure-works.com;Graduate Degree;Management;Person;;24/07/1967
10177;512;Raul;Chande;M;M;raul12@adventure-works.com;Graduate Degree;Management;Person;;10/08/1967
10178;599;Kara;Nath;M;F;kara16@adventure-works.com;Graduate Degree;Management;Person;;14/02/1967
10179;487;Jillian;Saunders;M;F;jillian11@adventure-works.com;Bachelors;Professional;Person;;08/06/1966
10180;596;Jaclyn;Zhou;M;F;jaclyn9@adventure-works.com;Bachelors;Professional;Person;;12/07/1966
10181;699;Katherine;Flores;S;F;katherine38@adventure-works.com;Bachelors;Professional;Person;;24/03/1965
10182;473;Summer;Sullivan;S;F;summer11@adventure-works.com;Bachelors;Professional;Person;;19/09/1965
10183;628;Lori;Navarro;M;F;lori12@adventure-works.com;Bachelors;Professional;Person;;13/11/1965
10184;596;Hector;Moreno;M;M;hector4@adventure-works.com;Bachelors;Professional;Person;;15/09/1968
10185;628;Harold;Rodriguez;S;M;harold16@adventure-works.com;Bachelors;Professional;Person;;17/08/1968
10186;553;Gilbert;Jai;M;M;gilbert32@adventure-works.com;Bachelors;Professional;Person;;25/04/1968
10187;596;Randall;Vazquez;S;M;randall16@adventure-works.com;Bachelors;Professional;Person;;04/02/1965
10188;553;Darrell;Luo;M;M;darrell14@adventure-works.com;Bachelors;Professional;Person;;16/10/1964
10189;425;Clifford;Sanchez;M;M;clifford19@adventure-works.com;Bachelors;Professional;Person;;19/07/1964
10190;599;Desiree;Rubio;M;F;desiree17@adventure-works.com;Bachelors;Professional;Person;;23/11/1963
10191;478;Pablo;Rovira Diez;S;M;pablo0@adventure-works.com;Bachelors;Professional;Person;;23/02/1963
10192;679;Willie;Lu;M;M;willie9@adventure-works.com;Bachelors;Professional;Person;;23/01/1962
10193;519;Regina;Sai;M;F;regina5@adventure-works.com;Bachelors;Professional;Person;;27/08/1962
10194;519;Philip;Hernandez;M;M;philip3@adventure-works.com;Bachelors;Professional;Person;;15/01/1962
10195;554;Tara;Nara;M;F;tara17@adventure-works.com;Bachelors;Professional;Person;;24/06/1962
10196;692;Rafael;Xu;M;M;rafael28@adventure-works.com;Bachelors;Professional;Person;;15/01/1962
10197;558;Kathleen;Alonso;M;F;kathleen10@adventure-works.com;Partial College;Skilled Manual;Person;;13/05/1961
10198;637;Sheena;Pal;S;F;sheena10@adventure-works.com;Bachelors;Professional;Person;;22/01/1961
10199;471;Madison;Williams;M;F;madison2@adventure-works.com;Bachelors;Professional;Person;;19/06/1961
10200;655;Ruth;Raman;S;F;ruth16@adventure-works.com;Partial College;Skilled Manual;Person;;08/06/1961
10201;487;Alison;Kumar;S;F;alison7@adventure-works.com;Partial College;Skilled Manual;Person;;03/05/1961
10202;634;Anna;Rogers;S;F;anna5@adventure-works.com;Graduate Degree;Management;Person;;13/02/1929
10203;632;Theresa;Torres;S;F;theresa8@adventure-works.com;Graduate Degree;Management;Person;;25/03/1966
10204;487;Mary;Allen;M;F;mary36@adventure-works.com;Graduate Degree;Management;Person;;25/12/1966
10205;510;Candice;Lu;S;F;candice17@adventure-works.com;Bachelors;Professional;Person;;23/08/1966
10206;549;Denise;Vance;S;F;denise6@adventure-works.com;Graduate Degree;Management;Person;;07/03/1966
10207;531;Roberto;Moreno;S;M;roberto6@adventure-works.com;Partial College;Skilled Manual;Person;;06/09/1960
10208;492;Vincent;Li;M;M;vincent3@adventure-works.com;Partial College;Skilled Manual;Person;;16/07/1960
10209;699;Olivia;Griffin;S;F;olivia66@adventure-works.com;Partial College;Clerical;Person;;05/06/1932
10210;487;Randall;Moreno;S;M;randall7@adventure-works.com;Bachelors;Professional;Person;;19/06/1965
10211;549;Colin;Luo;S;M;colin29@adventure-works.com;Bachelors;Professional;Person;;03/04/1965
10212;634;Louis;He;S;M;louis13@adventure-works.com;Bachelors;Professional;Person;;12/05/1964
10213;492;Nicolas;Lal;S;M;nicolas6@adventure-works.com;Bachelors;Professional;Person;;23/11/1964
10214;492;Peter;Black;S;M;peter25@adventure-works.com;Bachelors;Professional;Person;;16/11/1964
10215;509;Corey;She;S;M;corey0@adventure-works.com;Bachelors;Professional;Person;;01/04/1964
10216;706;Tiffany;Yang;S;F;tiffany5@adventure-works.com;Bachelors;Professional;Person;;27/08/1964
10217;425;Larry;Blanco;S;M;larry18@adventure-works.com;Bachelors;Professional;Person;;24/05/1964
10218;613;Casey;Xie;S;F;casey3@adventure-works.com;Bachelors;Professional;Person;;23/10/1959
10219;599;Wyatt;Rodriguez;S;M;wyatt21@adventure-works.com;Bachelors;Professional;Person;;13/06/1963
10220;632;Candice;Zhu;S;F;candice20@adventure-works.com;Bachelors;Professional;Person;;07/02/1963
10221;554;Meghan;Moyer;M;F;meghan9@adventure-works.com;Partial College;Skilled Manual;Person;;02/07/1962
10222;473;Martin;Sai;M;M;martin11@adventure-works.com;Partial College;Skilled Manual;Person;;22/07/1961
10223;478;Kelvin;Xu;M;M;kelvin2@adventure-works.com;Partial College;Skilled Manual;Person;;16/10/1961
10224;679;Evelyn;Suri;S;F;evelyn0@adventure-works.com;Partial College;Skilled Manual;Person;;24/09/1961
10225;561;Jamie;Alan;M;M;jamie28@adventure-works.com;Bachelors;Professional;Person;;10/03/1958
10226;518;Michele;Jai;S;F;michele11@adventure-works.com;Bachelors;Professional;Person;;16/10/1958
10227;519;Dale;Nara;S;M;dale14@adventure-works.com;Partial College;Skilled Manual;Person;;26/04/1956
10228;599;Melanie;Morgan;M;F;melanie39@adventure-works.com;Partial College;Clerical;Person;;11/10/1953
10229;425;Cassidy;Henderson;M;F;cassidy5@adventure-works.com;Bachelors;Management;Person;;28/06/1953
10230;599;Latoya;Jai;S;F;latoya10@adventure-works.com;Bachelors;Management;Person;;25/10/1953
10231;599;Carla;Rodriguez;M;F;carla22@adventure-works.com;Bachelors;Management;Person;;11/07/1953
10232;637;Christine;Goel;M;F;christine14@adventure-works.com;Bachelors;Management;Person;;10/01/1953
10233;509;Levi;Garcia;M;M;levi14@adventure-works.com;High School;Skilled Manual;Person;;10/06/1949
10234;546;Christopher;Smith;M;M;christopher24@adventure-works.com;High School;Skilled Manual;Person;;15/03/1976
10235;619;Brianna;Rivera;S;F;brianna34@adventure-works.com;High School;Skilled Manual;Person;;12/01/1976
10236;582;Stephanie;Hernandez;S;F;stephanie63@adventure-works.com;High School;Skilled Manual;Person;;06/11/1975
10237;535;Adrian;Peterson;S;M;adrian7@adventure-works.com;High School;Skilled Manual;Person;;16/04/1975
10238;667;Luke;Washington;M;M;luke2@adventure-works.com;High School;Skilled Manual;Person;;10/02/1980
10239;467;Carl;Tang;S;M;carl4@adventure-works.com;High School;Skilled Manual;Person;;25/09/1980
10240;531;Christy;Liang;M;F;christy15@adventure-works.com;Partial College;Clerical;Person;;03/11/1937
10241;560;Aaron;Jenkins;S;M;aaron6@adventure-works.com;Partial High School;Clerical;Person;;02/09/1979
10242;573;Carson;Griffin;S;M;carson20@adventure-works.com;Partial High School;Clerical;Person;;11/02/1979
10243;546;Morgan;Patterson;S;F;morgan80@adventure-works.com;Partial High School;Clerical;Person;;16/06/1978
10244;560;Juan;Bailey;M;M;juan26@adventure-works.com;High School;Skilled Manual;Person;;06/10/1978
10245;633;Allison;Torres;M;F;allison12@adventure-works.com;High School;Skilled Manual;Person;;16/02/1978
10246;653;Samantha;Rodriguez;M;F;samantha21@adventure-works.com;High School;Skilled Manual;Person;;24/06/1978
10247;443;Samuel;Nelson;S;M;samuel39@adventure-works.com;High School;Skilled Manual;Person;;22/08/1978
10248;694;Alex;Sanders;M;M;alex6@adventure-works.com;High School;Skilled Manual;Person;;11/12/1978
10249;487;Ramon;Li;M;M;ramon2@adventure-works.com;Bachelors;Management;Person;;14/05/1938
10250;617;Alvin;Xu;S;M;alvin27@adventure-works.com;High School;Skilled Manual;Person;;18/03/1977
10251;500;Fernando;Coleman;M;M;fernando49@adventure-works.com;High School;Skilled Manual;Person;;24/10/1977
10252;467;Erika;Dominguez;S;F;erika10@adventure-works.com;Partial High School;Clerical;Person;;11/10/1979
10253;511;Luis;Chen;S;M;luis25@adventure-works.com;Partial High School;Clerical;Person;;16/02/1979
10254;627;Victoria;Williams;S;F;victoria3@adventure-works.com;High School;Skilled Manual;Person;;04/12/1979
10255;632;Tonya;Black;M;F;tonya20@adventure-works.com;Partial College;Clerical;Person;;10/12/1939
10256;425;Martha;Lu;M;F;martha11@adventure-works.com;Graduate Degree;Management;Person;;02/09/1939
10257;648;Meghan;Torres;M;F;meghan11@adventure-works.com;Bachelors;Management;Person;;12/10/1941
10258;680;Evelyn;Subram;M;F;evelyn14@adventure-works.com;Bachelors;Management;Person;;15/04/1941
10259;509;Alfredo;Serrano;S;M;alfredo17@adventure-works.com;Bachelors;Management;Person;;22/11/1943
10260;706;Curtis;Cai;S;M;curtis18@adventure-works.com;Graduate Degree;Management;Person;;25/07/1943
10261;535;Ariana;Howard;S;F;ariana10@adventure-works.com;High School;Skilled Manual;Person;;15/06/1976
6597;442;Adrienne;Vazquez;S;F;adrienne11@adventure-works.com;Bachelors;Skilled Manual;Person;;06/11/1966
6598;575;Sarah;Diaz;S;F;sarah46@adventure-works.com;Bachelors;Skilled Manual;Person;;11/07/1966
6599;625;Cameron;Harris;M;M;cameron32@adventure-works.com;Graduate Degree;Professional;Person;;12/10/1966
6600;559;Sebastian;Cooper;M;M;sebastian9@adventure-works.com;Graduate Degree;Professional;Person;;09/11/1966
6601;507;Timothy;Brooks;S;M;timothy3@adventure-works.com;Graduate Degree;Professional;Person;;28/11/1966
6602;695;Jose;Hall;M;M;jose83@adventure-works.com;Graduate Degree;Professional;Person;;25/01/1966
6603;443;Dalton;Williams;M;M;dalton2@adventure-works.com;Graduate Degree;Professional;Person;;05/07/1966
6604;580;Anna;Patterson;M;F;anna35@adventure-works.com;Graduate Degree;Professional;Person;;10/08/1969
6605;642;Noah;Robinson;S;M;noah65@adventure-works.com;Graduate Degree;Professional;Person;;16/09/1969
6606;582;Jon;Ma;M;M;jon36@adventure-works.com;Graduate Degree;Professional;Person;;23/03/1969
6607;584;Jacqueline;Peterson;M;F;jacqueline29@adventure-works.com;Graduate Degree;Professional;Person;;19/09/1969
6608;445;Frederick;Gonzalez;S;M;frederick15@adventure-works.com;Bachelors;Professional;Person;;15/04/1965
6609;678;Carlos;Cooper;S;M;carlos10@adventure-works.com;Bachelors;Professional;Person;;15/07/1965
6610;430;Charles;Davis;S;M;charles8@adventure-works.com;Bachelors;Professional;Person;;05/07/1965
6611;688;Anna;White;S;F;anna50@adventure-works.com;Bachelors;Skilled Manual;Person;;01/09/1965
6612;500;Luis;Butler;S;M;luis13@adventure-works.com;Bachelors;Skilled Manual;Person;;10/02/1965
6613;678;Courtney;Parker;S;F;courtney5@adventure-works.com;Bachelors;Skilled Manual;Person;;24/04/1965
6614;647;Dakota;Bryant;S;M;dakota14@adventure-works.com;Bachelors;Skilled Manual;Person;;01/10/1965
6615;546;Mason;Cook;S;M;mason19@adventure-works.com;Graduate Degree;Professional;Person;;12/02/1965
6616;597;Brittany;Long;S;F;brittany8@adventure-works.com;Bachelors;Professional;Person;;09/10/1964
6617;694;Daniel;Weisman;S;M;daniel4@adventure-works.com;Bachelors;Skilled Manual;Person;;16/09/1964
6618;475;Abigail;Simmons;S;F;abigail40@adventure-works.com;Bachelors;Skilled Manual;Person;;12/05/1964
6619;583;Ramon;Liu;M;M;ramon3@adventure-works.com;Bachelors;Skilled Manual;Person;;15/09/1964
6620;511;Chloe;Smith;M;F;chloe34@adventure-works.com;Partial High School;Skilled Manual;Person;;10/06/1923
6621;660;Miranda;Coleman;S;F;miranda6@adventure-works.com;Bachelors;Skilled Manual;Person;;04/02/1964
6622;652;Brianna;Price;S;F;brianna48@adventure-works.com;Bachelors;Professional;Person;;02/08/1963
6623;499;Courtney;Young;S;F;courtney20@adventure-works.com;Bachelors;Skilled Manual;Person;;06/07/1963
6624;691;Austin;Robinson;S;M;austin34@adventure-works.com;Bachelors;Professional;Person;;18/03/1968
6625;488;Samantha;Alexander;S;F;samantha41@adventure-works.com;Bachelors;Professional;Person;;21/02/1963
6626;701;Mason;Allen;M;M;mason38@adventure-works.com;Bachelors;Professional;Person;;13/06/1963
6627;506;Alfredo;Blanco;M;M;alfredo16@adventure-works.com;Bachelors;Skilled Manual;Person;;27/06/1974
6628;654;Dennis;Chen;M;M;dennis3@adventure-works.com;Bachelors;Skilled Manual;Person;;09/09/1974
6629;506;Roberto;Munoz;S;M;roberto7@adventure-works.com;Partial High School;Manual;Person;;13/06/1972
6630;765;Tabitha;Torres;S;F;tabitha32@adventure-works.com;Partial High School;Manual;Person;;19/06/1972
6631;483;Gilbert;Zhang;M;M;gilbert0@adventure-works.com;Bachelors;Skilled Manual;Person;;25/03/1973
6632;662;Cara;He;M;F;cara14@adventure-works.com;Bachelors;Skilled Manual;Person;;25/07/1973
6633;585;Jimmy;Serrano;M;M;jimmy20@adventure-works.com;Bachelors;Skilled Manual;Person;;19/10/1973
6634;529;Gary;Dominguez;S;M;gary23@adventure-works.com;Partial High School;Manual;Person;;07/11/1972
6635;503;Kaitlin;Rana;S;F;kaitlin11@adventure-works.com;Partial High School;Manual;Person;;05/06/1972
6636;687;Terry;Deng;S;M;terry4@adventure-works.com;High School;Manual;Person;;04/02/1972
6637;649;Ross;Srini;S;M;ross8@adventure-works.com;High School;Manual;Person;;22/03/1972
6638;590;Arturo;Tang;S;M;arturo28@adventure-works.com;High School;Manual;Person;;04/10/1972
6639;529;Clarence;Zheng;S;M;clarence12@adventure-works.com;High School;Manual;Person;;02/02/1972
6640;506;Heather;Ma;S;F;heather15@adventure-works.com;Partial College;Clerical;Person;;07/04/1972
6641;641;Haley;Allen;M;F;haley58@adventure-works.com;High School;Manual;Person;;07/12/1916
6642;528;Lorrin;Smith-Bates;S;M;lorrin0@adventure-works.com;Partial High School;Manual;Person;;15/03/1971
6643;506;Gregory;Luo;S;M;gregory10@adventure-works.com;Partial High School;Manual;Person;;16/04/1971
6644;529;Wesley;Cai;S;M;wesley21@adventure-works.com;Partial High School;Manual;Person;;15/10/1971
6645;704;Rebecca;Adams;S;F;rebecca17@adventure-works.com;High School;Manual;Person;;11/09/1971
6646;506;Albert;Alonso;S;M;albert10@adventure-works.com;High School;Manual;Person;;21/02/1971
6647;615;Leah;Xu;S;F;leah9@adventure-works.com;High School;Manual;Person;;27/04/1971
6648;624;Molly;Lopez;S;F;molly15@adventure-works.com;Partial College;Clerical;Person;;15/11/1971
6649;503;Gilbert;Sharma;S;M;gilbert30@adventure-works.com;Partial College;Clerical;Person;;17/04/1971
6650;585;Ronald;Mehta;S;M;ronald16@adventure-works.com;Partial College;Clerical;Person;;19/08/1971
6651;447;Jessica;Sanders;S;F;jessica24@adventure-works.com;Partial College;Clerical;Person;;05/11/1970
6652;543;Ethan;Butler;S;M;ethan10@adventure-works.com;Partial College;Clerical;Person;;25/02/1970
6653;483;Javier;Vazquez;M;M;javier9@adventure-works.com;Graduate Degree;Skilled Manual;Person;;23/09/1970
6654;503;Linda;Vazquez;S;F;linda30@adventure-works.com;Graduate Degree;Skilled Manual;Person;;09/10/1970
6655;571;Caroline;Alexander;S;F;caroline20@adventure-works.com;Partial College;Clerical;Person;;03/11/1975
6656;665;Angela;Sánchez;S;F;angela49@adventure-works.com;Partial College;Clerical;Person;;02/05/1974
6657;695;Carol;Martinez;S;F;carol16@adventure-works.com;Graduate Degree;Skilled Manual;Person;;26/02/1974
6658;511;Noah;Martin;M;M;noah59@adventure-works.com;Partial College;Clerical;Person;;24/12/1975
6659;691;Jade;Howard;M;F;jade8@adventure-works.com;High School;Manual;Person;;06/03/1929
6660;597;Jodi;Tang;S;F;jodi4@adventure-works.com;Graduate Degree;Skilled Manual;Person;;07/07/1966
6661;584;Seth;Young;M;M;seth25@adventure-works.com;Graduate Degree;Skilled Manual;Person;;04/08/1966
6662;653;Natalie;Smith;M;F;natalie68@adventure-works.com;Partial College;Clerical;Person;;04/07/1954
6663;547;Jose;Washington;M;M;jose7@adventure-works.com;Partial College;Clerical;Person;;20/09/1954
6664;445;Elizabeth;Hayes;M;F;elizabeth51@adventure-works.com;High School;Clerical;Person;;17/02/1955
6665;488;Devin;Robinson;S;M;devin17@adventure-works.com;High School;Clerical;Person;;22/04/1955
6666;523;Zachary;Jenkins;M;M;zachary5@adventure-works.com;High School;Clerical;Person;;16/04/1955
6667;505;Steven;Torres;M;M;steven14@adventure-works.com;Partial College;Clerical;Person;;11/08/1955
6668;443;Jaime;Rai;M;M;jaime40@adventure-works.com;Partial College;Clerical;Person;;12/10/1955
6669;547;Eduardo;Peterson;S;M;eduardo73@adventure-works.com;High School;Skilled Manual;Person;;28/08/1956
6670;694;Olivia;Rivera;M;F;olivia33@adventure-works.com;High School;Skilled Manual;Person;;10/10/1956
6671;502;Gabrielle;Alexander;M;F;gabrielle41@adventure-works.com;High School;Skilled Manual;Person;;11/09/1956
6672;688;Emma;Stewart;M;F;emma24@adventure-works.com;High School;Skilled Manual;Person;;03/08/1956
6673;678;Thomas;Coleman;M;M;thomas7@adventure-works.com;High School;Skilled Manual;Person;;26/10/1956
6674;658;Amber;Scott;M;F;amber14@adventure-works.com;Partial College;Clerical;Person;;06/05/1956
6675;430;Kevin;Wang;M;M;kevin27@adventure-works.com;High School;Skilled Manual;Person;;20/12/1957
6676;583;Rosa;Li;M;F;rosa3@adventure-works.com;High School;Skilled Manual;Person;;26/04/1957
6677;582;Eugene;Yang;M;M;eugene9@adventure-works.com;High School;Skilled Manual;Person;;03/06/1957
6678;580;Lawrence;Hernandez;S;M;lawrence1@adventure-works.com;Partial College;Clerical;Person;;24/08/1958
6679;582;Julio;Blanco;S;M;julio16@adventure-works.com;Partial College;Clerical;Person;;24/04/1958
